"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"29/07/2020 14:00 - 29/07/2020 14:15","BZN|NL","10763.47","11795.28"
"29/07/2020 14:15 - 29/07/2020 14:30","BZN|NL","10643.98","11802.20"
"29/07/2020 14:30 - 29/07/2020 14:45","BZN|NL","10609.00","11837.27"
"29/07/2020 14:45 - 29/07/2020 15:00","BZN|NL","10524.12","11840.78"
"29/07/2020 15:00 - 29/07/2020 15:15","BZN|NL","10463.75","11865.86"
"29/07/2020 15:15 - 29/07/2020 15:30","BZN|NL","10474.27","11909.65"
"29/07/2020 15:30 - 29/07/2020 15:45","BZN|NL","10549.19","11984.81"
"29/07/2020 15:45 - 29/07/2020 16:00","BZN|NL","10594.89","12031.81"
"29/07/2020 16:00 - 29/07/2020 16:15","BZN|NL","10614.31","12072.60"
"29/07/2020 16:15 - 29/07/2020 16:30","BZN|NL","10695.08","12141.71"
"29/07/2020 16:30 - 29/07/2020 16:45","BZN|NL","10795.01","12217.42"
"29/07/2020 16:45 - 29/07/2020 17:00","BZN|NL","10996.48","12370.58"
"29/07/2020 17:00 - 29/07/2020 17:15","BZN|NL","11192.79","12586.13"
"29/07/2020 17:15 - 29/07/2020 17:30","BZN|NL","11369.91","12805.54"
"29/07/2020 17:30 - 29/07/2020 17:45","BZN|NL","11507.74","12963.98"
"29/07/2020 17:45 - 29/07/2020 18:00","BZN|NL","11625.76","13098.33"
"29/07/2020 18:00 - 29/07/2020 18:15","BZN|NL","11611.83","13014.84"
"29/07/2020 18:15 - 29/07/2020 18:30","BZN|NL","11600.09","12866.35"
"29/07/2020 18:30 - 29/07/2020 18:45","BZN|NL","11648.02","12849.46"
"29/07/2020 18:45 - 29/07/2020 19:00","BZN|NL","11701.17","13011.01"
"29/07/2020 19:00 - 29/07/2020 19:15","BZN|NL","11823.30","13081.39"
"29/07/2020 19:15 - 29/07/2020 19:30","BZN|NL","11941.56","13169.60"
"29/07/2020 19:30 - 29/07/2020 19:45","BZN|NL","12048.53","13234.97"
"29/07/2020 19:45 - 29/07/2020 20:00","BZN|NL","12152.14","13315.61"
"29/07/2020 20:00 - 29/07/2020 20:15","BZN|NL","12224.45","13366.34"
"29/07/2020 20:15 - 29/07/2020 20:30","BZN|NL","12309.19","13393.09"
"29/07/2020 20:30 - 29/07/2020 20:45","BZN|NL","12341.63","13429.96"
"29/07/2020 20:45 - 29/07/2020 21:00","BZN|NL","12382.72","13466.73"
"29/07/2020 21:00 - 29/07/2020 21:15","BZN|NL","12382.97","13468.16"
"29/07/2020 21:15 - 29/07/2020 21:30","BZN|NL","12389.72","13493.75"
"29/07/2020 21:30 - 29/07/2020 21:45","BZN|NL","12417.94","13489.62"
"29/07/2020 21:45 - 29/07/2020 22:00","BZN|NL","12546.78","13481.92"
"29/07/2020 22:00 - 29/07/2020 22:15","BZN|NL","12562.19","13511.74"
"29/07/2020 22:15 - 29/07/2020 22:30","BZN|NL","12466.30","13548.58"
"29/07/2020 22:30 - 29/07/2020 22:45","BZN|NL","12380.45","13478.86"
"29/07/2020 22:45 - 29/07/2020 23:00","BZN|NL","12235.73","13361.21"
"29/07/2020 23:00 - 29/07/2020 23:15","BZN|NL","12136.12","13264.69"
"29/07/2020 23:15 - 29/07/2020 23:30","BZN|NL","12014.32","13180.93"
"29/07/2020 23:30 - 29/07/2020 23:45","BZN|NL","11849.44","13056.12"
"29/07/2020 23:45 - 30/07/2020 00:00","BZN|NL","11624.82","12879.50"
"30/07/2020 00:00 - 30/07/2020 00:15","BZN|NL","11435.43","12694.43"
"30/07/2020 00:15 - 30/07/2020 00:30","BZN|NL","11197.32","12507.12"
"30/07/2020 00:30 - 30/07/2020 00:45","BZN|NL","11017.95","12317.43"
"30/07/2020 00:45 - 30/07/2020 01:00","BZN|NL","10893.37","12143.06"
"30/07/2020 01:00 - 30/07/2020 01:15","BZN|NL","10799.15","12034.78"
"30/07/2020 01:15 - 30/07/2020 01:30","BZN|NL","10689.45","11947.81"
"30/07/2020 01:30 - 30/07/2020 01:45","BZN|NL","10627.39","11847.64"
"30/07/2020 01:45 - 30/07/2020 02:00","BZN|NL","10555.07","11769.24"
"30/07/2020 02:00 - 30/07/2020 02:15","BZN|NL","10464.46","11702.17"
"30/07/2020 02:15 - 30/07/2020 02:30","BZN|NL","10433.55","11669.42"
"30/07/2020 02:30 - 30/07/2020 02:45","BZN|NL","10351.52","11644.35"
"30/07/2020 02:45 - 30/07/2020 03:00","BZN|NL","10320.78","11583.14"
"30/07/2020 03:00 - 30/07/2020 03:15","BZN|NL","10285.47","11545.28"
"30/07/2020 03:15 - 30/07/2020 03:30","BZN|NL","10305.84","11516.09"
"30/07/2020 03:30 - 30/07/2020 03:45","BZN|NL","10236.66","11492.61"
"30/07/2020 03:45 - 30/07/2020 04:00","BZN|NL","10191.69","11464.26"
"30/07/2020 04:00 - 30/07/2020 04:15","BZN|NL","10200.87","11465.87"
"30/07/2020 04:15 - 30/07/2020 04:30","BZN|NL","10227.02","11466.09"
"30/07/2020 04:30 - 30/07/2020 04:45","BZN|NL","10251.97","11479.79"
"30/07/2020 04:45 - 30/07/2020 05:00","BZN|NL","10249.06","11503.70"
"30/07/2020 05:00 - 30/07/2020 05:15","BZN|NL","10306.03","11547.99"
"30/07/2020 05:15 - 30/07/2020 05:30","BZN|NL","10414.84","11601.76"
"30/07/2020 05:30 - 30/07/2020 05:45","BZN|NL","10481.07","11663.92"
"30/07/2020 05:45 - 30/07/2020 06:00","BZN|NL","10474.61","11720.94"
"30/07/2020 06:00 - 30/07/2020 06:15","BZN|NL","10660.71","11883.51"
"30/07/2020 06:15 - 30/07/2020 06:30","BZN|NL","10796.91","12117.63"
"30/07/2020 06:30 - 30/07/2020 06:45","BZN|NL","10864.47","12293.28"
"30/07/2020 06:45 - 30/07/2020 07:00","BZN|NL","10917.82","12450.76"
"30/07/2020 07:00 - 30/07/2020 07:15","BZN|NL","11099.53","12672.89"
"30/07/2020 07:15 - 30/07/2020 07:30","BZN|NL","11157.01","12851.54"
"30/07/2020 07:30 - 30/07/2020 07:45","BZN|NL","11293.17","13053.60"
"30/07/2020 07:45 - 30/07/2020 08:00","BZN|NL","11371.75","13222.89"
"30/07/2020 08:00 - 30/07/2020 08:15","BZN|NL","11436.53","13341.55"
"30/07/2020 08:15 - 30/07/2020 08:30","BZN|NL","11387.25","13419.47"
"30/07/2020 08:30 - 30/07/2020 08:45","BZN|NL","11369.04","13518.66"
"30/07/2020 08:45 - 30/07/2020 09:00","BZN|NL","11349.57","13581.42"
"30/07/2020 09:00 - 30/07/2020 09:15","BZN|NL","11295.86","13594.99"
"30/07/2020 09:15 - 30/07/2020 09:30","BZN|NL","11193.62","13555.12"
"30/07/2020 09:30 - 30/07/2020 09:45","BZN|NL","11069.07","13487.96"
"30/07/2020 09:45 - 30/07/2020 10:00","BZN|NL","11007.13","13383.44"
"30/07/2020 10:00 - 30/07/2020 10:15","BZN|NL","10830.99","13302.27"
"30/07/2020 10:15 - 30/07/2020 10:30","BZN|NL","10726.58","13180.78"
"30/07/2020 10:30 - 30/07/2020 10:45","BZN|NL","10655.20","13048.11"
"30/07/2020 10:45 - 30/07/2020 11:00","BZN|NL","10526.26","12964.55"
"30/07/2020 11:00 - 30/07/2020 11:15","BZN|NL","10403.89","12879.37"
"30/07/2020 11:15 - 30/07/2020 11:30","BZN|NL","10304.10","12792.92"
"30/07/2020 11:30 - 30/07/2020 11:45","BZN|NL","10224.02","12714.45"
"30/07/2020 11:45 - 30/07/2020 12:00","BZN|NL","10185.29","12668.38"
"30/07/2020 12:00 - 30/07/2020 12:15","BZN|NL","10118.48","12627.91"
"30/07/2020 12:15 - 30/07/2020 12:30","BZN|NL","10029.39","12578.23"
"30/07/2020 12:30 - 30/07/2020 12:45","BZN|NL","9956.71","12482.90"
"30/07/2020 12:45 - 30/07/2020 13:00","BZN|NL","10051.08","12386.46"
"30/07/2020 13:00 - 30/07/2020 13:15","BZN|NL","10028.09","12327.99"
"30/07/2020 13:15 - 30/07/2020 13:30","BZN|NL","10029.39","12324.73"
"30/07/2020 13:30 - 30/07/2020 13:45","BZN|NL","10016.49","12335.40"
"30/07/2020 13:45 - 30/07/2020 14:00","BZN|NL","10022.49","12344.53"
"30/07/2020 14:00 - 30/07/2020 14:15","BZN|NL","9983.82","12328.94"
"30/07/2020 14:15 - 30/07/2020 14:30","BZN|NL","9963.83","12343.11"
"30/07/2020 14:30 - 30/07/2020 14:45","BZN|NL","9938.71","12344.05"
"30/07/2020 14:45 - 30/07/2020 15:00","BZN|NL","9969.20","12352.21"
"30/07/2020 15:00 - 30/07/2020 15:15","BZN|NL","10007.71","12362.58"
"30/07/2020 15:15 - 30/07/2020 15:30","BZN|NL","10069.90","12402.93"
"30/07/2020 15:30 - 30/07/2020 15:45","BZN|NL","10210.64","12475.60"
"30/07/2020 15:45 - 30/07/2020 16:00","BZN|NL","10366.77","12553.60"
"30/07/2020 16:00 - 30/07/2020 16:15","BZN|NL","10467.74","12625.26"
"30/07/2020 16:15 - 30/07/2020 16:30","BZN|NL","10597.06","12724.37"
"30/07/2020 16:30 - 30/07/2020 16:45","BZN|NL","10745.38","12832.30"
"30/07/2020 16:45 - 30/07/2020 17:00","BZN|NL","10960.58","12970.63"
"30/07/2020 17:00 - 30/07/2020 17:15","BZN|NL","11206.23","13118.53"
"30/07/2020 17:15 - 30/07/2020 17:30","BZN|NL","11398.32","13249.73"
"30/07/2020 17:30 - 30/07/2020 17:45","BZN|NL","11613.37","13365.15"
"30/07/2020 17:45 - 30/07/2020 18:00","BZN|NL","11763.92","13591.10"
"30/07/2020 18:00 - 30/07/2020 18:15","BZN|NL","11798.64","13516.33"
"30/07/2020 18:15 - 30/07/2020 18:30","BZN|NL","11831.94","13421.41"
"30/07/2020 18:30 - 30/07/2020 18:45","BZN|NL","11941.10","13417.74"
"30/07/2020 18:45 - 30/07/2020 19:00","BZN|NL","12098.95","13455.80"
"30/07/2020 19:00 - 30/07/2020 19:15","BZN|NL","12148.72","13454.59"
"30/07/2020 19:15 - 30/07/2020 19:30","BZN|NL","12312.47","13462.74"
"30/07/2020 19:30 - 30/07/2020 19:45","BZN|NL","12457.72","13513.54"
"30/07/2020 19:45 - 30/07/2020 20:00","BZN|NL","12574.32","13571.11"
"30/07/2020 20:00 - 30/07/2020 20:15","BZN|NL","12630.13","13630.44"
"30/07/2020 20:15 - 30/07/2020 20:30","BZN|NL","12687.82","13691.89"
"30/07/2020 20:30 - 30/07/2020 20:45","BZN|NL","12719.03","13722.45"
"30/07/2020 20:45 - 30/07/2020 21:00","BZN|NL","12756.94","13716.66"
"30/07/2020 21:00 - 30/07/2020 21:15","BZN|NL","12747.63","13675.05"
"30/07/2020 21:15 - 30/07/2020 21:30","BZN|NL","12711.99","13626.73"
"30/07/2020 21:30 - 30/07/2020 21:45","BZN|NL","12739.65","13489.90"
"30/07/2020 21:45 - 30/07/2020 22:00","BZN|NL","12804.61","13471.43"
"30/07/2020 22:00 - 30/07/2020 22:15","BZN|NL","12748.62","13543.63"
"30/07/2020 22:15 - 30/07/2020 22:30","BZN|NL","12707.27","13571.61"
"30/07/2020 22:30 - 30/07/2020 22:45","BZN|NL","12581.45","13500.03"
"30/07/2020 22:45 - 30/07/2020 23:00","BZN|NL","12400.79","13383.64"
"30/07/2020 23:00 - 30/07/2020 23:15","BZN|NL","12309.33","13272.46"
"30/07/2020 23:15 - 30/07/2020 23:30","BZN|NL","12172.43","13202.93"
"30/07/2020 23:30 - 30/07/2020 23:45","BZN|NL","11959.79","13065.28"
"30/07/2020 23:45 - 31/07/2020 00:00","BZN|NL","11787.31","12896.98"
"31/07/2020 00:00 - 31/07/2020 00:15","BZN|NL","11558.05","12722.89"
"31/07/2020 00:15 - 31/07/2020 00:30","BZN|NL","11377.87","12557.87"
"31/07/2020 00:30 - 31/07/2020 00:45","BZN|NL","11215.11","12391.40"
"31/07/2020 00:45 - 31/07/2020 01:00","BZN|NL","11075.68","12245.92"
"31/07/2020 01:00 - 31/07/2020 01:15","BZN|NL","10947.55","12114.45"
"31/07/2020 01:15 - 31/07/2020 01:30","BZN|NL","10790.49","12013.14"
"31/07/2020 01:30 - 31/07/2020 01:45","BZN|NL","10666.67","11906.18"
"31/07/2020 01:45 - 31/07/2020 02:00","BZN|NL","10551.41","11836.76"
"31/07/2020 02:00 - 31/07/2020 02:15","BZN|NL","10528.25","11754.58"
"31/07/2020 02:15 - 31/07/2020 02:30","BZN|NL","10449.40","11709.14"
"31/07/2020 02:30 - 31/07/2020 02:45","BZN|NL","10408.10","11656.94"
"31/07/2020 02:45 - 31/07/2020 03:00","BZN|NL","10374.55","11629.17"
"31/07/2020 03:00 - 31/07/2020 03:15","BZN|NL","10361.80","11617.82"
"31/07/2020 03:15 - 31/07/2020 03:30","BZN|NL","10336.43","11595.94"
"31/07/2020 03:30 - 31/07/2020 03:45","BZN|NL","10290.88","11558.45"
"31/07/2020 03:45 - 31/07/2020 04:00","BZN|NL","10289.78","11521.97"
"31/07/2020 04:00 - 31/07/2020 04:15","BZN|NL","10293.27","11513.17"
"31/07/2020 04:15 - 31/07/2020 04:30","BZN|NL","10273.04","11540.16"
"31/07/2020 04:30 - 31/07/2020 04:45","BZN|NL","10262.13","11563.77"
"31/07/2020 04:45 - 31/07/2020 05:00","BZN|NL","10243.98","11587.32"
"31/07/2020 05:00 - 31/07/2020 05:15","BZN|NL","10399.63","11661.88"
"31/07/2020 05:15 - 31/07/2020 05:30","BZN|NL","10451.87","11737.84"
"31/07/2020 05:30 - 31/07/2020 05:45","BZN|NL","10519.47","11780.64"
"31/07/2020 05:45 - 31/07/2020 06:00","BZN|NL","10529.99","11846.02"
"31/07/2020 06:00 - 31/07/2020 06:15","BZN|NL","10651.72","11999.01"
"31/07/2020 06:15 - 31/07/2020 06:30","BZN|NL","10840.34","12173.95"
"31/07/2020 06:30 - 31/07/2020 06:45","BZN|NL","10923.84","12334.54"
"31/07/2020 06:45 - 31/07/2020 07:00","BZN|NL","10997.57","12473.00"
"31/07/2020 07:00 - 31/07/2020 07:15","BZN|NL","11185.78","12650.06"
"31/07/2020 07:15 - 31/07/2020 07:30","BZN|NL","11259.19","12839.85"
"31/07/2020 07:30 - 31/07/2020 07:45","BZN|NL","11369.74","13044.01"
"31/07/2020 07:45 - 31/07/2020 08:00","BZN|NL","11399.20","13169.73"
"31/07/2020 08:00 - 31/07/2020 08:15","BZN|NL","11470.73","13276.69"
"31/07/2020 08:15 - 31/07/2020 08:30","BZN|NL","11472.87","13371.21"
"31/07/2020 08:30 - 31/07/2020 08:45","BZN|NL","11517.28","13481.24"
"31/07/2020 08:45 - 31/07/2020 09:00","BZN|NL","11519.92","13543.92"
"31/07/2020 09:00 - 31/07/2020 09:15","BZN|NL","11500.18","13589.96"
"31/07/2020 09:15 - 31/07/2020 09:30","BZN|NL","11436.40","13608.59"
"31/07/2020 09:30 - 31/07/2020 09:45","BZN|NL","11316.68","13617.23"
"31/07/2020 09:45 - 31/07/2020 10:00","BZN|NL","11267.91","13615.60"
"31/07/2020 10:00 - 31/07/2020 10:15","BZN|NL","11132.47","13596.60"
"31/07/2020 10:15 - 31/07/2020 10:30","BZN|NL","11005.67","13503.03"
"31/07/2020 10:30 - 31/07/2020 10:45","BZN|NL","10882.50","13406.80"
"31/07/2020 10:45 - 31/07/2020 11:00","BZN|NL","10755.11","13328.48"
"31/07/2020 11:00 - 31/07/2020 11:15","BZN|NL","10664.34","13231.21"
"31/07/2020 11:15 - 31/07/2020 11:30","BZN|NL","10536.55","13136.81"
"31/07/2020 11:30 - 31/07/2020 11:45","BZN|NL","10459.82","13063.82"
"31/07/2020 11:45 - 31/07/2020 12:00","BZN|NL","10398.79","12977.52"
"31/07/2020 12:00 - 31/07/2020 12:15","BZN|NL","10331.66","12868.07"
"31/07/2020 12:15 - 31/07/2020 12:30","BZN|NL","10247.31","12766.44"
"31/07/2020 12:30 - 31/07/2020 12:45","BZN|NL","10157.15","12580.10"
"31/07/2020 12:45 - 31/07/2020 13:00","BZN|NL","10149.04","12508.52"
"31/07/2020 13:00 - 31/07/2020 13:15","BZN|NL","10113.61","12507.01"
"31/07/2020 13:15 - 31/07/2020 13:30","BZN|NL","10117.46","12443.49"
"31/07/2020 13:30 - 31/07/2020 13:45","BZN|NL","10107.56","12417.17"
"31/07/2020 13:45 - 31/07/2020 14:00","BZN|NL","10086.76","12389.99"
"31/07/2020 14:00 - 31/07/2020 14:15","BZN|NL","10099.33","12312.88"
"31/07/2020 14:15 - 31/07/2020 14:30","BZN|NL","10097.95","12210.78"
"31/07/2020 14:30 - 31/07/2020 14:45","BZN|NL","10091.97","12159.96"
"31/07/2020 14:45 - 31/07/2020 15:00","BZN|NL","10170.78","12130.80"
"31/07/2020 15:00 - 31/07/2020 15:15","BZN|NL","10185.04","12073.78"
"31/07/2020 15:15 - 31/07/2020 15:30","BZN|NL","10234.70","10105.58"
"31/07/2020 15:30 - 31/07/2020 15:45","BZN|NL","10300.36","11966.76"
"31/07/2020 15:45 - 31/07/2020 16:00","BZN|NL","10390.00","11862.44"
"31/07/2020 16:00 - 31/07/2020 16:15","BZN|NL","10517.33","11837.89"
"31/07/2020 16:15 - 31/07/2020 16:30","BZN|NL","10659.57","11806.97"
"31/07/2020 16:30 - 31/07/2020 16:45","BZN|NL","10792.04","11826.48"
"31/07/2020 16:45 - 31/07/2020 17:00","BZN|NL","11030.81","11888.94"
"31/07/2020 17:00 - 31/07/2020 17:15","BZN|NL","11220.59","11974.97"
"31/07/2020 17:15 - 31/07/2020 17:30","BZN|NL","11500.32","12142.77"
"31/07/2020 17:30 - 31/07/2020 17:45","BZN|NL","11718.76","12338.19"
"31/07/2020 17:45 - 31/07/2020 18:00","BZN|NL","11907.85","12488.83"
"31/07/2020 18:00 - 31/07/2020 18:15","BZN|NL","11958.28","12496.54"
"31/07/2020 18:15 - 31/07/2020 18:30","BZN|NL","12031.11","12447.16"
"31/07/2020 18:30 - 31/07/2020 18:45","BZN|NL","12181.37","12494.35"
"31/07/2020 18:45 - 31/07/2020 19:00","BZN|NL","12331.43","12574.44"
"31/07/2020 19:00 - 31/07/2020 19:15","BZN|NL","12367.14","12665.28"
"31/07/2020 19:15 - 31/07/2020 19:30","BZN|NL","12520.38","12793.79"
"31/07/2020 19:30 - 31/07/2020 19:45","BZN|NL","12664.25","12916.13"
"31/07/2020 19:45 - 31/07/2020 20:00","BZN|NL","12786.90","13058.35"
"31/07/2020 20:00 - 31/07/2020 20:15","BZN|NL","12784.69","13131.91"
"31/07/2020 20:15 - 31/07/2020 20:30","BZN|NL","12877.85","13239.72"
"31/07/2020 20:30 - 31/07/2020 20:45","BZN|NL","12890.65","13334.77"
"31/07/2020 20:45 - 31/07/2020 21:00","BZN|NL","12934.09","13365.88"
"31/07/2020 21:00 - 31/07/2020 21:15","BZN|NL","12848.35","13346.81"
"31/07/2020 21:15 - 31/07/2020 21:30","BZN|NL","12817.94","13293.75"
"31/07/2020 21:30 - 31/07/2020 21:45","BZN|NL","12810.34","13234.84"
"31/07/2020 21:45 - 31/07/2020 22:00","BZN|NL","12907.33","13241.79"
"31/07/2020 22:00 - 31/07/2020 22:15","BZN|NL","12901.83","13297.72"
"31/07/2020 22:15 - 31/07/2020 22:30","BZN|NL","12795.29","13367.25"
"31/07/2020 22:30 - 31/07/2020 22:45","BZN|NL","12663.83","13371.02"
"31/07/2020 22:45 - 31/07/2020 23:00","BZN|NL","12526.42","13260.03"
"31/07/2020 23:00 - 31/07/2020 23:15","BZN|NL","12432.49","13207.77"
"31/07/2020 23:15 - 31/07/2020 23:30","BZN|NL","12314.05","13155.50"
"31/07/2020 23:30 - 31/07/2020 23:45","BZN|NL","12144.75","13038.48"
"31/07/2020 23:45 - 01/08/2020 00:00","BZN|NL","11973.25","12841.33"
"01/08/2020 00:00 - 01/08/2020 00:15","BZN|NL","11867.18","13176.99"
"01/08/2020 00:15 - 01/08/2020 00:30","BZN|NL","11776.36","13001.16"
"01/08/2020 00:30 - 01/08/2020 00:45","BZN|NL","11595.39","12804.93"
"01/08/2020 00:45 - 01/08/2020 01:00","BZN|NL","11459.70","12642.81"
"01/08/2020 01:00 - 01/08/2020 01:15","BZN|NL","11262.23","12541.97"
"01/08/2020 01:15 - 01/08/2020 01:30","BZN|NL","11170.74","12438.55"
"01/08/2020 01:30 - 01/08/2020 01:45","BZN|NL","11127.40","12320.89"
"01/08/2020 01:45 - 01/08/2020 02:00","BZN|NL","11011.45","12222.61"
"01/08/2020 02:00 - 01/08/2020 02:15","BZN|NL","10933.58","12127.62"
"01/08/2020 02:15 - 01/08/2020 02:30","BZN|NL","10891.78","12059.86"
"01/08/2020 02:30 - 01/08/2020 02:45","BZN|NL","10786.86","12006.32"
"01/08/2020 02:45 - 01/08/2020 03:00","BZN|NL","10736.59","11940.04"
"01/08/2020 03:00 - 01/08/2020 03:15","BZN|NL","10709.18","11898.24"
"01/08/2020 03:15 - 01/08/2020 03:30","BZN|NL","10628.43","11865.11"
"01/08/2020 03:30 - 01/08/2020 03:45","BZN|NL","10571.47","11824.76"
"01/08/2020 03:45 - 01/08/2020 04:00","BZN|NL","10515.66","11806.29"
"01/08/2020 04:00 - 01/08/2020 04:15","BZN|NL","10506.67","11781.32"
"01/08/2020 04:15 - 01/08/2020 04:30","BZN|NL","10453.35","11741.95"
"01/08/2020 04:30 - 01/08/2020 04:45","BZN|NL","10438.49","11706.63"
"01/08/2020 04:45 - 01/08/2020 05:00","BZN|NL","10417.18","11698.35"
"01/08/2020 05:00 - 01/08/2020 05:15","BZN|NL","10439.45","11690.80"
"01/08/2020 05:15 - 01/08/2020 05:30","BZN|NL","10480.78","11679.76"
"01/08/2020 05:30 - 01/08/2020 05:45","BZN|NL","10491.43","11632.96"
"01/08/2020 05:45 - 01/08/2020 06:00","BZN|NL","10429.77","11565.91"
"01/08/2020 06:00 - 01/08/2020 06:15","BZN|NL","10404.95","11527.62"
"01/08/2020 06:15 - 01/08/2020 06:30","BZN|NL","10398.51","11510.80"
"01/08/2020 06:30 - 01/08/2020 06:45","BZN|NL","10468.07","11463.37"
"01/08/2020 06:45 - 01/08/2020 07:00","BZN|NL","10449.49","11402.52"
"01/08/2020 07:00 - 01/08/2020 07:15","BZN|NL","10452.55","11271.06"
"01/08/2020 07:15 - 01/08/2020 07:30","BZN|NL","10483.11","11130.32"
"01/08/2020 07:30 - 01/08/2020 07:45","BZN|NL","10480.19","11017.41"
"01/08/2020 07:45 - 01/08/2020 08:00","BZN|NL","10474.97","10895.29"
"01/08/2020 08:00 - 01/08/2020 08:15","BZN|NL","10450.71","10763.13"
"01/08/2020 08:15 - 01/08/2020 08:30","BZN|NL","10462.66","10625.52"
"01/08/2020 08:30 - 01/08/2020 08:45","BZN|NL","10410.47","10553.02"
"01/08/2020 08:45 - 01/08/2020 09:00","BZN|NL","10443.83","10508.82"
"01/08/2020 09:00 - 01/08/2020 09:15","BZN|NL","10576.32","10471.43"
"01/08/2020 09:15 - 01/08/2020 09:30","BZN|NL","10572.33","10441.72"
"01/08/2020 09:30 - 01/08/2020 09:45","BZN|NL","10577.59","10402.95"
"01/08/2020 09:45 - 01/08/2020 10:00","BZN|NL","10607.65","10358.31"
"01/08/2020 10:00 - 01/08/2020 10:15","BZN|NL","10589.63","10333.29"
"01/08/2020 10:15 - 01/08/2020 10:30","BZN|NL","10469.48","10286.54"
"01/08/2020 10:30 - 01/08/2020 10:45","BZN|NL","10420.88","10178.37"
"01/08/2020 10:45 - 01/08/2020 11:00","BZN|NL","10330.48","10085.30"
"01/08/2020 11:00 - 01/08/2020 11:15","BZN|NL","10246.37","10021.42"
"01/08/2020 11:15 - 01/08/2020 11:30","BZN|NL","10145.39","10026.17"
"01/08/2020 11:30 - 01/08/2020 11:45","BZN|NL","10115.19","9996.13"
"01/08/2020 11:45 - 01/08/2020 12:00","BZN|NL","10231.38","9911.84"
"01/08/2020 12:00 - 01/08/2020 12:15","BZN|NL","10224.70","9924.04"
"01/08/2020 12:15 - 01/08/2020 12:30","BZN|NL","10255.68","9930.76"
"01/08/2020 12:30 - 01/08/2020 12:45","BZN|NL","10277.61","9912.85"
"01/08/2020 12:45 - 01/08/2020 13:00","BZN|NL","10278.19","9898.38"
"01/08/2020 13:00 - 01/08/2020 13:15","BZN|NL","10282.78","9875.80"
"01/08/2020 13:15 - 01/08/2020 13:30","BZN|NL","10293.25","9837.71"
"01/08/2020 13:30 - 01/08/2020 13:45","BZN|NL","10277.78","9743.02"
"01/08/2020 13:45 - 01/08/2020 14:00","BZN|NL","10332.58","9676.13"
"01/08/2020 14:00 - 01/08/2020 14:15","BZN|NL","10410.39","9643.25"
"01/08/2020 14:15 - 01/08/2020 14:30","BZN|NL","10385.09","9610.02"
"01/08/2020 14:30 - 01/08/2020 14:45","BZN|NL","10414.48","9587.16"
"01/08/2020 14:45 - 01/08/2020 15:00","BZN|NL","10399.38","9542.13"
"01/08/2020 15:00 - 01/08/2020 15:15","BZN|NL","10343.66","9494.40"
"01/08/2020 15:15 - 01/08/2020 15:30","BZN|NL","10269.90","9524.24"
"01/08/2020 15:30 - 01/08/2020 15:45","BZN|NL","10242.29","9580.60"
"01/08/2020 15:45 - 01/08/2020 16:00","BZN|NL","10250.95","9614.32"
"01/08/2020 16:00 - 01/08/2020 16:15","BZN|NL","10249.31","9651.20"
"01/08/2020 16:15 - 01/08/2020 16:30","BZN|NL","10261.47","9773.42"
"01/08/2020 16:30 - 01/08/2020 16:45","BZN|NL","10336.10","9963.35"
"01/08/2020 16:45 - 01/08/2020 17:00","BZN|NL","10461.84","10171.47"
"01/08/2020 17:00 - 01/08/2020 17:15","BZN|NL","10559.13","10401.88"
"01/08/2020 17:15 - 01/08/2020 17:30","BZN|NL","10640.07","10643.25"
"01/08/2020 17:30 - 01/08/2020 17:45","BZN|NL","10805.70","10906.05"
"01/08/2020 17:45 - 01/08/2020 18:00","BZN|NL","10939.45","11136.71"
"01/08/2020 18:00 - 01/08/2020 18:15","BZN|NL","10983.33","11292.63"
"01/08/2020 18:15 - 01/08/2020 18:30","BZN|NL","11001.39","11424.78"
"01/08/2020 18:30 - 01/08/2020 18:45","BZN|NL","11017.05","11586.19"
"01/08/2020 18:45 - 01/08/2020 19:00","BZN|NL","11130.61","11693.00"
"01/08/2020 19:00 - 01/08/2020 19:15","BZN|NL","11254.77","11826.59"
"01/08/2020 19:15 - 01/08/2020 19:30","BZN|NL","11375.46","12047.05"
"01/08/2020 19:30 - 01/08/2020 19:45","BZN|NL","11479.85","12230.99"
"01/08/2020 19:45 - 01/08/2020 20:00","BZN|NL","11630.88","12352.36"
"01/08/2020 20:00 - 01/08/2020 20:15","BZN|NL","11720.57","12514.18"
"01/08/2020 20:15 - 01/08/2020 20:30","BZN|NL","11788.57","12726.40"
"01/08/2020 20:30 - 01/08/2020 20:45","BZN|NL","11835.38","12862.31"
"01/08/2020 20:45 - 01/08/2020 21:00","BZN|NL","11863.41","12919.51"
"01/08/2020 21:00 - 01/08/2020 21:15","BZN|NL","11875.21","12955.97"
"01/08/2020 21:15 - 01/08/2020 21:30","BZN|NL","11883.39","12964.44"
"01/08/2020 21:30 - 01/08/2020 21:45","BZN|NL","11954.42","12961.68"
"01/08/2020 21:45 - 01/08/2020 22:00","BZN|NL","12071.71","12990.00"
"01/08/2020 22:00 - 01/08/2020 22:15","BZN|NL","12036.77","13060.70"
"01/08/2020 22:15 - 01/08/2020 22:30","BZN|NL","11873.85","13142.64"
"01/08/2020 22:30 - 01/08/2020 22:45","BZN|NL","11796.33","13177.64"
"01/08/2020 22:45 - 01/08/2020 23:00","BZN|NL","11730.70","13114.16"
