"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"19/01/2021 10:30 - 19/01/2021 10:45","BZN|NL","16615.43","16701.56"
"19/01/2021 10:45 - 19/01/2021 11:00","BZN|NL","16625.56","16708.74"
"19/01/2021 11:00 - 19/01/2021 11:15","BZN|NL","16511.03","16689.29"
"19/01/2021 11:15 - 19/01/2021 11:30","BZN|NL","16510.11","16573.54"
"19/01/2021 11:30 - 19/01/2021 11:45","BZN|NL","16479.63","16427.92"
"19/01/2021 11:45 - 19/01/2021 12:00","BZN|NL","16481.70","16392.96"
"19/01/2021 12:00 - 19/01/2021 12:15","BZN|NL","16574.70","16339.83"
"19/01/2021 12:15 - 19/01/2021 12:30","BZN|NL","16533.61","16234.82"
"19/01/2021 12:30 - 19/01/2021 12:45","BZN|NL","16425.94","16082.96"
"19/01/2021 12:45 - 19/01/2021 13:00","BZN|NL","16360.15","15986.80"
"19/01/2021 13:00 - 19/01/2021 13:15","BZN|NL","16376.27","15929.33"
"19/01/2021 13:15 - 19/01/2021 13:30","BZN|NL","16390.74","15908.85"
"19/01/2021 13:30 - 19/01/2021 13:45","BZN|NL","16346.43","15912.11"
"19/01/2021 13:45 - 19/01/2021 14:00","BZN|NL","16307.25","15949.08"
"19/01/2021 14:00 - 19/01/2021 14:15","BZN|NL","16116.96","15966.93"
"19/01/2021 14:15 - 19/01/2021 14:30","BZN|NL","15988.81","15977.17"
"19/01/2021 14:30 - 19/01/2021 14:45","BZN|NL","16001.44","16019.45"
"19/01/2021 14:45 - 19/01/2021 15:00","BZN|NL","15990.39","16070.47"
"19/01/2021 15:00 - 19/01/2021 15:15","BZN|NL","15968.87","16147.20"
"19/01/2021 15:15 - 19/01/2021 15:30","BZN|NL","15993.53","16200.72"
"19/01/2021 15:30 - 19/01/2021 15:45","BZN|NL","16030.04","16272.08"
"19/01/2021 15:45 - 19/01/2021 16:00","BZN|NL","16002.33","16369.82"
"19/01/2021 16:00 - 19/01/2021 16:15","BZN|NL","16001.56","16428.93"
"19/01/2021 16:15 - 19/01/2021 16:30","BZN|NL","16037.03","16465.16"
"19/01/2021 16:30 - 19/01/2021 16:45","BZN|NL","16133.45","16561.69"
"19/01/2021 16:45 - 19/01/2021 17:00","BZN|NL","16388.71","16714.50"
"19/01/2021 17:00 - 19/01/2021 17:15","BZN|NL","16555.76","16875.48"
"19/01/2021 17:15 - 19/01/2021 17:30","BZN|NL","16909.87","16957.93"
"19/01/2021 17:30 - 19/01/2021 17:45","BZN|NL","17003.82","17173.35"
"19/01/2021 17:45 - 19/01/2021 18:00","BZN|NL","16853.18","17170.79"
"19/01/2021 18:00 - 19/01/2021 18:15","BZN|NL","16432.70","16773.01"
"19/01/2021 18:15 - 19/01/2021 18:30","BZN|NL","16190.53","16188.13"
"19/01/2021 18:30 - 19/01/2021 18:45","BZN|NL","16048.97","15995.11"
"19/01/2021 18:45 - 19/01/2021 19:00","BZN|NL","15855.79","15893.10"
"19/01/2021 19:00 - 19/01/2021 19:15","BZN|NL","15647.08","15786.05"
"19/01/2021 19:15 - 19/01/2021 19:30","BZN|NL","15575.31","15608.50"
"19/01/2021 19:30 - 19/01/2021 19:45","BZN|NL","15410.11","15481.47"
"19/01/2021 19:45 - 19/01/2021 20:00","BZN|NL","15328.47","15389.32"
"19/01/2021 20:00 - 19/01/2021 20:15","BZN|NL","15081.08","15226.51"
"19/01/2021 20:15 - 19/01/2021 20:30","BZN|NL","14814.39","15022.76"
"19/01/2021 20:30 - 19/01/2021 20:45","BZN|NL","14633.01","14830.42"
"19/01/2021 20:45 - 19/01/2021 21:00","BZN|NL","14447.85","14659.19"
"19/01/2021 21:00 - 19/01/2021 21:15","BZN|NL","14219.97","14459.02"
"19/01/2021 21:15 - 19/01/2021 21:30","BZN|NL","14097.74","14310.07"
"19/01/2021 21:30 - 19/01/2021 21:45","BZN|NL","13863.25","14168.68"
"19/01/2021 21:45 - 19/01/2021 22:00","BZN|NL","13660.85","13946.46"
"19/01/2021 22:00 - 19/01/2021 22:15","BZN|NL","13442.45","13730.24"
"19/01/2021 22:15 - 19/01/2021 22:30","BZN|NL","13315.66","13513.75"
"19/01/2021 22:30 - 19/01/2021 22:45","BZN|NL","13114.44","13307.91"
"19/01/2021 22:45 - 19/01/2021 23:00","BZN|NL","12892.78","13130.20"
"19/01/2021 23:00 - 19/01/2021 23:15","BZN|NL","12725.60","13044.80"
"19/01/2021 23:15 - 19/01/2021 23:30","BZN|NL","12604.17","13010.33"
"19/01/2021 23:30 - 19/01/2021 23:45","BZN|NL","12414.70","12830.51"
"19/01/2021 23:45 - 20/01/2021 00:00","BZN|NL","12212.14","12659.41"
"20/01/2021 00:00 - 20/01/2021 00:15","BZN|NL","12142.57","12373.14"
"20/01/2021 00:15 - 20/01/2021 00:30","BZN|NL","12042.57","12422.34"
"20/01/2021 00:30 - 20/01/2021 00:45","BZN|NL","11945.28","12378.23"
"20/01/2021 00:45 - 20/01/2021 01:00","BZN|NL","11780.03","12260.99"
"20/01/2021 01:00 - 20/01/2021 01:15","BZN|NL","11736.30","12182.18"
"20/01/2021 01:15 - 20/01/2021 01:30","BZN|NL","11640.36","12051.62"
"20/01/2021 01:30 - 20/01/2021 01:45","BZN|NL","11587.98","11927.47"
"20/01/2021 01:45 - 20/01/2021 02:00","BZN|NL","11482.33","11869.30"
"20/01/2021 02:00 - 20/01/2021 02:15","BZN|NL","11407.10","11803.32"
"20/01/2021 02:15 - 20/01/2021 02:30","BZN|NL","11346.63","11729.08"
"20/01/2021 02:30 - 20/01/2021 02:45","BZN|NL","11312.65","11659.85"
"20/01/2021 02:45 - 20/01/2021 03:00","BZN|NL","11283.73","11663.41"
"20/01/2021 03:00 - 20/01/2021 03:15","BZN|NL","11234.36","11639.34"
"20/01/2021 03:15 - 20/01/2021 03:30","BZN|NL","11259.86","11639.82"
"20/01/2021 03:30 - 20/01/2021 03:45","BZN|NL","11218.06","11653.96"
"20/01/2021 03:45 - 20/01/2021 04:00","BZN|NL","11193.96","11660.45"
"20/01/2021 04:00 - 20/01/2021 04:15","BZN|NL","11237.00","11686.89"
"20/01/2021 04:15 - 20/01/2021 04:30","BZN|NL","11194.93","11729.71"
"20/01/2021 04:30 - 20/01/2021 04:45","BZN|NL","11270.41","11761.85"
"20/01/2021 04:45 - 20/01/2021 05:00","BZN|NL","11300.20","11813.87"
"20/01/2021 05:00 - 20/01/2021 05:15","BZN|NL","11450.83","11906.39"
"20/01/2021 05:15 - 20/01/2021 05:30","BZN|NL","11590.19","12037.49"
"20/01/2021 05:30 - 20/01/2021 05:45","BZN|NL","11753.89","12205.54"
"20/01/2021 05:45 - 20/01/2021 06:00","BZN|NL","11932.85","12383.91"
"20/01/2021 06:00 - 20/01/2021 06:15","BZN|NL","12315.27","12674.25"
"20/01/2021 06:15 - 20/01/2021 06:30","BZN|NL","12619.77","13010.69"
"20/01/2021 06:30 - 20/01/2021 06:45","BZN|NL","12901.17","13286.52"
"20/01/2021 06:45 - 20/01/2021 07:00","BZN|NL","13180.41","13563.08"
"20/01/2021 07:00 - 20/01/2021 07:15","BZN|NL","13697.61","13924.53"
"20/01/2021 07:15 - 20/01/2021 07:30","BZN|NL","14125.47","14338.59"
"20/01/2021 07:30 - 20/01/2021 07:45","BZN|NL","14486.37","14717.60"
"20/01/2021 07:45 - 20/01/2021 08:00","BZN|NL","14902.06","15063.11"
"20/01/2021 08:00 - 20/01/2021 08:15","BZN|NL","15345.03","15405.20"
"20/01/2021 08:15 - 20/01/2021 08:30","BZN|NL","15659.52","15771.40"
"20/01/2021 08:30 - 20/01/2021 08:45","BZN|NL","15717.14","15947.60"
"20/01/2021 08:45 - 20/01/2021 09:00","BZN|NL","15796.42","16085.43"
"20/01/2021 09:00 - 20/01/2021 09:15","BZN|NL","15964.80","16234.96"
"20/01/2021 09:15 - 20/01/2021 09:30","BZN|NL","16046.38","16317.26"
"20/01/2021 09:30 - 20/01/2021 09:45","BZN|NL","16022.88","16322.69"
"20/01/2021 09:45 - 20/01/2021 10:00","BZN|NL","16032.63","16306.22"
"20/01/2021 10:00 - 20/01/2021 10:15","BZN|NL","15933.57","16264.71"
"20/01/2021 10:15 - 20/01/2021 10:30","BZN|NL","15856.18","16187.56"
"20/01/2021 10:30 - 20/01/2021 10:45","BZN|NL","15699.85","16126.19"
"20/01/2021 10:45 - 20/01/2021 11:00","BZN|NL","15628.26","16059.28"
"20/01/2021 11:00 - 20/01/2021 11:15","BZN|NL","15543.84","15931.79"
"20/01/2021 11:15 - 20/01/2021 11:30","BZN|NL","15504.41","15793.03"
"20/01/2021 11:30 - 20/01/2021 11:45","BZN|NL","15504.45","15699.84"
"20/01/2021 11:45 - 20/01/2021 12:00","BZN|NL","15488.79","15674.38"
"20/01/2021 12:00 - 20/01/2021 12:15","BZN|NL","15486.38","15627.54"
"20/01/2021 12:15 - 20/01/2021 12:30","BZN|NL","15370.94","15624.33"
"20/01/2021 12:30 - 20/01/2021 12:45","BZN|NL","15265.99","15541.77"
"20/01/2021 12:45 - 20/01/2021 13:00","BZN|NL","15274.98","15466.33"
"20/01/2021 13:00 - 20/01/2021 13:15","BZN|NL","15342.44","15489.01"
"20/01/2021 13:15 - 20/01/2021 13:30","BZN|NL","15419.68","15519.41"
"20/01/2021 13:30 - 20/01/2021 13:45","BZN|NL","15456.51","15547.36"
"20/01/2021 13:45 - 20/01/2021 14:00","BZN|NL","15378.92","15595.54"
"20/01/2021 14:00 - 20/01/2021 14:15","BZN|NL","15389.47","15661.76"
"20/01/2021 14:15 - 20/01/2021 14:30","BZN|NL","15463.12","15700.45"
"20/01/2021 14:30 - 20/01/2021 14:45","BZN|NL","15456.50","15794.42"
"20/01/2021 14:45 - 20/01/2021 15:00","BZN|NL","15511.53","15882.63"
"20/01/2021 15:00 - 20/01/2021 15:15","BZN|NL","15493.00","15963.44"
"20/01/2021 15:15 - 20/01/2021 15:30","BZN|NL","15517.75","16046.24"
"20/01/2021 15:30 - 20/01/2021 15:45","BZN|NL","15513.79","16146.98"
"20/01/2021 15:45 - 20/01/2021 16:00","BZN|NL","15516.14","16253.15"
"20/01/2021 16:00 - 20/01/2021 16:15","BZN|NL","15501.46","16284.29"
"20/01/2021 16:15 - 20/01/2021 16:30","BZN|NL","15585.87","16308.43"
"20/01/2021 16:30 - 20/01/2021 16:45","BZN|NL","15707.31","16374.50"
"20/01/2021 16:45 - 20/01/2021 17:00","BZN|NL","16002.67","16549.64"
"20/01/2021 17:00 - 20/01/2021 17:15","BZN|NL","16244.75","16734.03"
"20/01/2021 17:15 - 20/01/2021 17:30","BZN|NL","16690.96","16905.30"
"20/01/2021 17:30 - 20/01/2021 17:45","BZN|NL","16800.14","17042.65"
"20/01/2021 17:45 - 20/01/2021 18:00","BZN|NL","16680.42","16972.48"
"20/01/2021 18:00 - 20/01/2021 18:15","BZN|NL","16231.13","16585.07"
"20/01/2021 18:15 - 20/01/2021 18:30","BZN|NL","16075.51","16128.58"
"20/01/2021 18:30 - 20/01/2021 18:45","BZN|NL","15984.11","15998.86"
"20/01/2021 18:45 - 20/01/2021 19:00","BZN|NL","15879.89","15879.08"
"20/01/2021 19:00 - 20/01/2021 19:15","BZN|NL","15721.32","15738.31"
"20/01/2021 19:15 - 20/01/2021 19:30","BZN|NL","15509.64","15587.17"
"20/01/2021 19:30 - 20/01/2021 19:45","BZN|NL","15331.73","15449.45"
"20/01/2021 19:45 - 20/01/2021 20:00","BZN|NL","15248.46","15344.77"
"20/01/2021 20:00 - 20/01/2021 20:15","BZN|NL","14967.12","15187.77"
"20/01/2021 20:15 - 20/01/2021 20:30","BZN|NL","14710.20","15014.31"
"20/01/2021 20:30 - 20/01/2021 20:45","BZN|NL","14564.96","14864.04"
"20/01/2021 20:45 - 20/01/2021 21:00","BZN|NL","14347.83","14704.28"
"20/01/2021 21:00 - 20/01/2021 21:15","BZN|NL","14129.40","14517.84"
"20/01/2021 21:15 - 20/01/2021 21:30","BZN|NL","13949.03","14351.14"
"20/01/2021 21:30 - 20/01/2021 21:45","BZN|NL","13799.22","14197.87"
"20/01/2021 21:45 - 20/01/2021 22:00","BZN|NL","13600.77","14033.81"
"20/01/2021 22:00 - 20/01/2021 22:15","BZN|NL","13323.56","13858.89"
"20/01/2021 22:15 - 20/01/2021 22:30","BZN|NL","13128.00","13690.51"
"20/01/2021 22:30 - 20/01/2021 22:45","BZN|NL","12931.64","13537.75"
"20/01/2021 22:45 - 20/01/2021 23:00","BZN|NL","12724.37","13399.34"
"20/01/2021 23:00 - 20/01/2021 23:15","BZN|NL","12571.64","13286.90"
"20/01/2021 23:15 - 20/01/2021 23:30","BZN|NL","12433.06","13176.16"
"20/01/2021 23:30 - 20/01/2021 23:45","BZN|NL","12195.59","13017.69"
"20/01/2021 23:45 - 21/01/2021 00:00","BZN|NL","12044.35","12818.82"
"21/01/2021 00:00 - 21/01/2021 00:15","BZN|NL","11938.79","12768.60"
"21/01/2021 00:15 - 21/01/2021 00:30","BZN|NL","11873.75","12816.81"
"21/01/2021 00:30 - 21/01/2021 00:45","BZN|NL","11744.09","12723.50"
"21/01/2021 00:45 - 21/01/2021 01:00","BZN|NL","11638.67","12589.79"
"21/01/2021 01:00 - 21/01/2021 01:15","BZN|NL","11608.23","12509.02"
"21/01/2021 01:15 - 21/01/2021 01:30","BZN|NL","11516.63","12421.83"
"21/01/2021 01:30 - 21/01/2021 01:45","BZN|NL","11478.89","12351.06"
"21/01/2021 01:45 - 21/01/2021 02:00","BZN|NL","11399.13","12287.71"
"21/01/2021 02:00 - 21/01/2021 02:15","BZN|NL","11330.92","12229.69"
"21/01/2021 02:15 - 21/01/2021 02:30","BZN|NL","11252.64","12215.18"
"21/01/2021 02:30 - 21/01/2021 02:45","BZN|NL","11213.27","12182.57"
"21/01/2021 02:45 - 21/01/2021 03:00","BZN|NL","11204.65","12141.23"
"21/01/2021 03:00 - 21/01/2021 03:15","BZN|NL","11134.54","12128.73"
"21/01/2021 03:15 - 21/01/2021 03:30","BZN|NL","11161.14","12108.74"
"21/01/2021 03:30 - 21/01/2021 03:45","BZN|NL","11142.43","12121.46"
"21/01/2021 03:45 - 21/01/2021 04:00","BZN|NL","11104.56","12124.72"
"21/01/2021 04:00 - 21/01/2021 04:15","BZN|NL","11169.50","12144.34"
"21/01/2021 04:15 - 21/01/2021 04:30","BZN|NL","11152.48","12185.48"
"21/01/2021 04:30 - 21/01/2021 04:45","BZN|NL","11211.90","12242.41"
"21/01/2021 04:45 - 21/01/2021 05:00","BZN|NL","11298.31","12295.08"
"21/01/2021 05:00 - 21/01/2021 05:15","BZN|NL","11451.83","12401.87"
"21/01/2021 05:15 - 21/01/2021 05:30","BZN|NL","11596.05","12530.64"
"21/01/2021 05:30 - 21/01/2021 05:45","BZN|NL","11743.91","12668.67"
"21/01/2021 05:45 - 21/01/2021 06:00","BZN|NL","11909.81","12833.37"
"21/01/2021 06:00 - 21/01/2021 06:15","BZN|NL","12293.89","13080.92"
"21/01/2021 06:15 - 21/01/2021 06:30","BZN|NL","12627.19","13382.28"
"21/01/2021 06:30 - 21/01/2021 06:45","BZN|NL","12903.45","13662.30"
"21/01/2021 06:45 - 21/01/2021 07:00","BZN|NL","13210.94","13901.87"
"21/01/2021 07:00 - 21/01/2021 07:15","BZN|NL","13669.03","14246.94"
"21/01/2021 07:15 - 21/01/2021 07:30","BZN|NL","14066.98","14650.74"
"21/01/2021 07:30 - 21/01/2021 07:45","BZN|NL","14503.49","15001.60"
"21/01/2021 07:45 - 21/01/2021 08:00","BZN|NL","14724.26","15327.56"
"21/01/2021 08:00 - 21/01/2021 08:15","BZN|NL","15167.50","15699.71"
"21/01/2021 08:15 - 21/01/2021 08:30","BZN|NL","15358.10","16043.72"
"21/01/2021 08:30 - 21/01/2021 08:45","BZN|NL","15397.53","16280.54"
"21/01/2021 08:45 - 21/01/2021 09:00","BZN|NL","15529.06","16440.78"
"21/01/2021 09:00 - 21/01/2021 09:15","BZN|NL","15472.58","16551.33"
"21/01/2021 09:15 - 21/01/2021 09:30","BZN|NL","15305.52","16627.30"
"21/01/2021 09:30 - 21/01/2021 09:45","BZN|NL","15173.29","16664.24"
"21/01/2021 09:45 - 21/01/2021 10:00","BZN|NL","15134.69","16633.18"
"21/01/2021 10:00 - 21/01/2021 10:15","BZN|NL","14940.17","16591.01"
"21/01/2021 10:15 - 21/01/2021 10:30","BZN|NL","14824.27","16493.05"
"21/01/2021 10:30 - 21/01/2021 10:45","BZN|NL","14667.16","16400.21"
"21/01/2021 10:45 - 21/01/2021 11:00","BZN|NL","14634.45","16322.70"
"21/01/2021 11:00 - 21/01/2021 11:15","BZN|NL","14522.40","16204.64"
"21/01/2021 11:15 - 21/01/2021 11:30","BZN|NL","14580.04","16083.21"
"21/01/2021 11:30 - 21/01/2021 11:45","BZN|NL","14769.69","16074.37"
"21/01/2021 11:45 - 21/01/2021 12:00","BZN|NL","14872.80","16023.01"
"21/01/2021 12:00 - 21/01/2021 12:15","BZN|NL","14903.53","15982.92"
"21/01/2021 12:15 - 21/01/2021 12:30","BZN|NL","14757.91","15930.50"
"21/01/2021 12:30 - 21/01/2021 12:45","BZN|NL","14614.13","15804.23"
"21/01/2021 12:45 - 21/01/2021 13:00","BZN|NL","14537.62","15692.49"
"21/01/2021 13:00 - 21/01/2021 13:15","BZN|NL","14640.35","15747.27"
"21/01/2021 13:15 - 21/01/2021 13:30","BZN|NL","14721.89","15788.33"
"21/01/2021 13:30 - 21/01/2021 13:45","BZN|NL","14759.31","15782.38"
"21/01/2021 13:45 - 21/01/2021 14:00","BZN|NL","14769.86","15755.09"
"21/01/2021 14:00 - 21/01/2021 14:15","BZN|NL","14692.08","15740.51"
"21/01/2021 14:15 - 21/01/2021 14:30","BZN|NL","14609.77","15757.00"
"21/01/2021 14:30 - 21/01/2021 14:45","BZN|NL","14652.35","15803.90"
"21/01/2021 14:45 - 21/01/2021 15:00","BZN|NL","14774.77","15870.79"
"21/01/2021 15:00 - 21/01/2021 15:15","BZN|NL","14783.88","15904.34"
"21/01/2021 15:15 - 21/01/2021 15:30","BZN|NL","14892.89","15957.08"
"21/01/2021 15:30 - 21/01/2021 15:45","BZN|NL","15106.20","16033.32"
"21/01/2021 15:45 - 21/01/2021 16:00","BZN|NL","15294.51","16092.73"
"21/01/2021 16:00 - 21/01/2021 16:15","BZN|NL","15360.31","16098.57"
"21/01/2021 16:15 - 21/01/2021 16:30","BZN|NL","15482.69","16115.45"
"21/01/2021 16:30 - 21/01/2021 16:45","BZN|NL","15587.91","16191.73"
"21/01/2021 16:45 - 21/01/2021 17:00","BZN|NL","15911.40","16364.86"
"21/01/2021 17:00 - 21/01/2021 17:15","BZN|NL","16121.13","16528.30"
"21/01/2021 17:15 - 21/01/2021 17:30","BZN|NL","16613.91","16679.82"
"21/01/2021 17:30 - 21/01/2021 17:45","BZN|NL","16782.19","16842.83"
"21/01/2021 17:45 - 21/01/2021 18:00","BZN|NL","16722.28","16783.96"
"21/01/2021 18:00 - 21/01/2021 18:15","BZN|NL","16315.81","16413.44"
"21/01/2021 18:15 - 21/01/2021 18:30","BZN|NL","16109.53","15988.56"
"21/01/2021 18:30 - 21/01/2021 18:45","BZN|NL","15910.76","15793.49"
"21/01/2021 18:45 - 21/01/2021 19:00","BZN|NL","15826.19","15625.66"
"21/01/2021 19:00 - 21/01/2021 19:15","BZN|NL","15591.46","15486.82"
"21/01/2021 19:15 - 21/01/2021 19:30","BZN|NL","15417.46","15350.97"
"21/01/2021 19:30 - 21/01/2021 19:45","BZN|NL","15276.65","15183.73"
"21/01/2021 19:45 - 21/01/2021 20:00","BZN|NL","15179.93","15027.82"
"21/01/2021 20:00 - 21/01/2021 20:15","BZN|NL","14889.57","14847.46"
"21/01/2021 20:15 - 21/01/2021 20:30","BZN|NL","14717.43","14650.32"
"21/01/2021 20:30 - 21/01/2021 20:45","BZN|NL","14512.39","14497.33"
"21/01/2021 20:45 - 21/01/2021 21:00","BZN|NL","14289.13","14332.49"
"21/01/2021 21:00 - 21/01/2021 21:15","BZN|NL","14095.66","14154.96"
"21/01/2021 21:15 - 21/01/2021 21:30","BZN|NL","13940.71","13983.25"
"21/01/2021 21:30 - 21/01/2021 21:45","BZN|NL","13773.17","13829.70"
"21/01/2021 21:45 - 21/01/2021 22:00","BZN|NL","13626.52","13691.91"
"21/01/2021 22:00 - 21/01/2021 22:15","BZN|NL","13361.99","13518.20"
"21/01/2021 22:15 - 21/01/2021 22:30","BZN|NL","13201.37","13357.70"
"21/01/2021 22:30 - 21/01/2021 22:45","BZN|NL","12976.74","13197.06"
"21/01/2021 22:45 - 21/01/2021 23:00","BZN|NL","12781.19","13027.27"
"21/01/2021 23:00 - 21/01/2021 23:15","BZN|NL","12712.55","12939.16"
"21/01/2021 23:15 - 21/01/2021 23:30","BZN|NL","12563.28","12892.50"
"21/01/2021 23:30 - 21/01/2021 23:45","BZN|NL","12357.56","12800.62"
"21/01/2021 23:45 - 22/01/2021 00:00","BZN|NL","12151.86","12657.56"
"22/01/2021 00:00 - 22/01/2021 00:15","BZN|NL","12030.13","11394.82"
"22/01/2021 00:15 - 22/01/2021 00:30","BZN|NL","11919.26","11432.82"
"22/01/2021 00:30 - 22/01/2021 00:45","BZN|NL","11809.96","11434.49"
"22/01/2021 00:45 - 22/01/2021 01:00","BZN|NL","11667.79","11375.81"
"22/01/2021 01:00 - 22/01/2021 01:15","BZN|NL","11634.24","11418.19"
"22/01/2021 01:15 - 22/01/2021 01:30","BZN|NL","11581.49","11379.09"
"22/01/2021 01:30 - 22/01/2021 01:45","BZN|NL","11503.47","11283.07"
"22/01/2021 01:45 - 22/01/2021 02:00","BZN|NL","11446.23","11172.20"
"22/01/2021 02:00 - 22/01/2021 02:15","BZN|NL","11438.27","11090.97"
"22/01/2021 02:15 - 22/01/2021 02:30","BZN|NL","11383.18","10988.10"
"22/01/2021 02:30 - 22/01/2021 02:45","BZN|NL","11395.62","10866.91"
"22/01/2021 02:45 - 22/01/2021 03:00","BZN|NL","11373.99","10754.61"
"22/01/2021 03:00 - 22/01/2021 03:15","BZN|NL","11320.08","10677.01"
"22/01/2021 03:15 - 22/01/2021 03:30","BZN|NL","11297.22","10618.58"
"22/01/2021 03:30 - 22/01/2021 03:45","BZN|NL","11300.20","10521.36"
"22/01/2021 03:45 - 22/01/2021 04:00","BZN|NL","11322.57","10490.33"
"22/01/2021 04:00 - 22/01/2021 04:15","BZN|NL","11372.81","10435.03"
"22/01/2021 04:15 - 22/01/2021 04:30","BZN|NL","11411.07","10391.82"
"22/01/2021 04:30 - 22/01/2021 04:45","BZN|NL","11405.58","10333.35"
"22/01/2021 04:45 - 22/01/2021 05:00","BZN|NL","11436.52","10324.29"
"22/01/2021 05:00 - 22/01/2021 05:15","BZN|NL","11556.74","10370.37"
"22/01/2021 05:15 - 22/01/2021 05:30","BZN|NL","11743.77","10395.21"
"22/01/2021 05:30 - 22/01/2021 05:45","BZN|NL","11912.24","10465.61"
"22/01/2021 05:45 - 22/01/2021 06:00","BZN|NL","12066.03","10449.64"
"22/01/2021 06:00 - 22/01/2021 06:15","BZN|NL","12459.47","10577.62"
"22/01/2021 06:15 - 22/01/2021 06:30","BZN|NL","12766.83","10575.05"
"22/01/2021 06:30 - 22/01/2021 06:45","BZN|NL","13062.58","10575.67"
"22/01/2021 06:45 - 22/01/2021 07:00","BZN|NL","13377.73","10637.24"
"22/01/2021 07:00 - 22/01/2021 07:15","BZN|NL","13909.38","10715.82"
"22/01/2021 07:15 - 22/01/2021 07:30","BZN|NL","14291.00","10789.00"
"22/01/2021 07:30 - 22/01/2021 07:45","BZN|NL","14684.49","10839.13"
"22/01/2021 07:45 - 22/01/2021 08:00","BZN|NL","15107.63","10926.24"
"22/01/2021 08:00 - 22/01/2021 08:15","BZN|NL","15558.30","11026.08"
"22/01/2021 08:15 - 22/01/2021 08:30","BZN|NL","15831.13","11178.33"
"22/01/2021 08:30 - 22/01/2021 08:45","BZN|NL","15975.66","11225.73"
"22/01/2021 08:45 - 22/01/2021 09:00","BZN|NL","16093.73","11212.41"
"22/01/2021 09:00 - 22/01/2021 09:15","BZN|NL","16133.77","11334.29"
"22/01/2021 09:15 - 22/01/2021 09:30","BZN|NL","16102.09","11440.73"
"22/01/2021 09:30 - 22/01/2021 09:45","BZN|NL","16024.29","11526.35"
"22/01/2021 09:45 - 22/01/2021 10:00","BZN|NL","15917.30","11562.07"
"22/01/2021 10:00 - 22/01/2021 10:15","BZN|NL","15790.38","11595.02"
"22/01/2021 10:15 - 22/01/2021 10:30","BZN|NL","15476.42","11632.52"
"22/01/2021 10:30 - 22/01/2021 10:45","BZN|NL","15167.07","11640.46"
"22/01/2021 10:45 - 22/01/2021 11:00","BZN|NL","14949.85","11630.20"
"22/01/2021 11:00 - 22/01/2021 11:15","BZN|NL","14684.62","11606.63"
"22/01/2021 11:15 - 22/01/2021 11:30","BZN|NL","14502.20","11580.54"
"22/01/2021 11:30 - 22/01/2021 11:45","BZN|NL","14441.14","11576.57"
"22/01/2021 11:45 - 22/01/2021 12:00","BZN|NL","14410.24","11602.94"
"22/01/2021 12:00 - 22/01/2021 12:15","BZN|NL","14265.47","11596.57"
"22/01/2021 12:15 - 22/01/2021 12:30","BZN|NL","14164.69","11626.78"
"22/01/2021 12:30 - 22/01/2021 12:45","BZN|NL","14026.33","11684.34"
"22/01/2021 12:45 - 22/01/2021 13:00","BZN|NL","13950.40","11706.21"
"22/01/2021 13:00 - 22/01/2021 13:15","BZN|NL","13957.32","11760.07"
"22/01/2021 13:15 - 22/01/2021 13:30","BZN|NL","13950.97","11765.57"
"22/01/2021 13:30 - 22/01/2021 13:45","BZN|NL","13893.89","11788.54"
"22/01/2021 13:45 - 22/01/2021 14:00","BZN|NL","13938.45","11844.37"
"22/01/2021 14:00 - 22/01/2021 14:15","BZN|NL","13962.82","11873.75"
"22/01/2021 14:15 - 22/01/2021 14:30","BZN|NL","14084.70","11927.92"
"22/01/2021 14:30 - 22/01/2021 14:45","BZN|NL","14151.17","12017.10"
"22/01/2021 14:45 - 22/01/2021 15:00","BZN|NL","14240.96","12155.24"
"22/01/2021 15:00 - 22/01/2021 15:15","BZN|NL","14354.77","12299.39"
"22/01/2021 15:15 - 22/01/2021 15:30","BZN|NL","14561.75","12374.84"
"22/01/2021 15:30 - 22/01/2021 15:45","BZN|NL","14715.71","12488.10"
"22/01/2021 15:45 - 22/01/2021 16:00","BZN|NL","14878.78","12620.19"
"22/01/2021 16:00 - 22/01/2021 16:15","BZN|NL","14974.76","12712.79"
"22/01/2021 16:15 - 22/01/2021 16:30","BZN|NL","15125.95","12888.52"
"22/01/2021 16:30 - 22/01/2021 16:45","BZN|NL","15319.14","13111.32"
"22/01/2021 16:45 - 22/01/2021 17:00","BZN|NL","15573.31","13512.13"
"22/01/2021 17:00 - 22/01/2021 17:15","BZN|NL","15787.09","13841.32"
"22/01/2021 17:15 - 22/01/2021 17:30","BZN|NL","16235.58","14117.90"
"22/01/2021 17:30 - 22/01/2021 17:45","BZN|NL","16579.07","14299.71"
"22/01/2021 17:45 - 22/01/2021 18:00","BZN|NL","16554.60","14292.97"
"22/01/2021 18:00 - 22/01/2021 18:15","BZN|NL","16200.32","14029.06"
"22/01/2021 18:15 - 22/01/2021 18:30","BZN|NL","15984.93","13904.91"
"22/01/2021 18:30 - 22/01/2021 18:45","BZN|NL","15779.79","13768.50"
"22/01/2021 18:45 - 22/01/2021 19:00","BZN|NL","15644.16","13655.55"
"22/01/2021 19:00 - 22/01/2021 19:15","BZN|NL","15453.92","13554.19"
"22/01/2021 19:15 - 22/01/2021 19:30","BZN|NL","15265.03","13434.87"
